user_id;country;sex;height;weight;age;years_cl;grades_count;grades_first;grades_last;grades_max;grades_mean;year_first;year_last
24973;ZAF;0;178;78;44;9;2;29;29;29;29;2009;2010
24983;ITA;0;186;73;43;22;1;44;44;44;44;2008;2008
25001;NOR;0;186;73;31;9;51;42;40;55;44.35294118;2009;2011
25010;USA;0;178;73;32;11;32;49;51;51;40.71875;2008;2009
25035;NLD;0;186;73;33;16;20;55;49;55;50.7;2005;2010
25041;AUT;0;179;63;25;14;8;57;40;57;45.25;2008;2011
25045;other;0;165;58;37;20;54;55;53;64;52.57407407;2007;2014
25048;FRA;0;183;73;31;11;116;57;59;62;54.75862069;2008;2011
25054;ESP;0;173;63;41;21;250;44;55;64;50.48;2011;2017
25060;DEU;0;170;78;37;9;55;31;38;42;36.25454545;2009;2017
25062;CHE;0;183;78;38;17;145;49;57;59;51.43448276;2009;2017
25063;ESP;0;182;68;35;9;1;33;33;33;33;2008;2008
25064;DEU;0;185;73;43;23;58;53;53;62;53.56896552;2009;2015
25066;CHE;0;177;68;29;11;1;49;49;49;49;2006;2006
25081;ESP;0;200;83;36;19;104;55;62;62;52.34615385;2009;2015
25084;other;0;178;78;35;9;9;40;49;49;38.44444444;2009;2009
25089;USA;0;177;63;26;12;64;54;53;68;56.34375;2008;2011
25093;other;0;183;78;37;10;74;38;36;55;43.54054054;2010;2012
25100;ESP;0;175;68;37;15;275;36;40;49;39.04;2009;2017
25107;AUT;0;175;73;37;12;130;49;49;64;52.05384615;2007;2017
25115;ESP;0;188;78;26;9;9;38;38;40;36;2008;2009
25116;FRA;0;180;63;31;10;9;31;36;42;35.77777778;2009;2010
25121;ESP;0;176;63;34;10;88;44;46;53;41.82954545;2008;2011
25140;ZAF;1;160;43;22;10;17;40;40;51;37.64705882;2009;2009
25142;RUS;0;173;63;32;21;113;65;68;75;63.87610619;2009;2013
25152;ESP;0;172;63;33;15;1011;53;55;59;43.14144411;2007;2017
25158;AUS;0;175;53;14;12;256;32;53;59;44.4140625;2009;2017
25163;CAN;0;170;68;33;9;28;40;38;48;40.07142857;2009;2009
25167;ESP;0;185;78;40;10;14;31;36;38;35;2009;2009
25175;ESP;0;174;63;35;9;168;42;64;64;52.30357143;2008;2012
25178;DEU;1;166;53;47;9;15;42;38;49;39.66666667;2009;2009
25195;FRA;0;176;68;34;14;9;42;44;44;38.11111111;2008;2010
25200;POL;0;172;63;35;8;151;36;33;42;34.81456954;2009;2014
25204;FRA;0;178;58;42;27;25;40;55;55;45.32;2009;2014
25206;other;0;172;68;28;10;102;33;44;62;43.44117647;2008;2016
25207;USA;0;172;78;35;9;5;46;45;51;47.4;2009;2011
25214;FRA;0;178;68;29;12;276;49;53;62;53.3115942;2009;2017
25230;other;1;153;43;30;13;17;51;51;57;51.94117647;2011;2011
25232;other;0;180;78;34;9;4;31;44;44;35.25;2009;2009
25233;RUS;0;187;83;41;10;12;31;33;33;31.91666667;2008;2011
25235;ITA;0;170;73;33;17;5;36;36;36;33;2011;2011
25236;FRA;0;183;73;33;13;102;38;44;55;45.50980392;2010;2017
25240;USA;0;168;58;31;9;1;33;33;33;33;2011;2011
25248;CAN;1;170;63;48;28;286;49;44;53;39.88461538;2008;2012
25251;SWE;0;177;58;32;11;15;42;40;49;39.93333333;2009;2010
25260;ITA;0;177;68;44;10;225;44;44;53;44.40444444;2008;2016
25264;USA;0;178;68;64;13;12;46;44;51;45;2010;2015
25290;AUS;0;186;68;34;10;13;51;51;59;53.92307692;2014;2015
25293;ESP;0;173;63;33;14;4;38;38;38;37;2009;2008
25297;GBR;0;172;68;30;10;115;44;55;62;48.73913043;2009;2016
25301;other;0;185;73;34;9;7;42;33;42;35;2009;2009
25303;ZAF;0;178;68;29;10;21;42;38;44;35.28571429;2010;2012
25305;ESP;0;172;73;25;8;7;29;36;38;35.14285714;2009;2009
25311;NOR;0;182;68;28;9;273;44;46;57;45.43589744;2009;2017
25321;FRA;0;175;63;23;13;65;49;55;64;55.90769231;2009;2014
25324;other;0;184;78;25;9;43;38;42;49;38;2009;2009
25335;FRA;1;143;43;14;9;118;36;62;66;47.16949153;2009;2016
25338;other;0;198;83;32;18;69;51;58;58;41.69565217;2009;2010
25339;ESP;0;172;73;39;15;166;57;55;62;52.24698795;2009;2017
25340;CHE;1;172;63;37;9;2;48;33;48;40.5;2009;2009
25341;GBR;0;171;63;30;11;90;62;55;64;56.52222222;2013;2017
25343;USA;0;165;63;29;10;20;46;51;51;45.35;2011;2014
25344;USA;0;175;73;26;9;56;42;52;63;49.98214286;2010;2016
25348;HRV;1;160;43;22;9;54;36;42;51;42.16666667;2009;2011
25350;SWE;0;175;68;32;10;28;36;38;44;37.03571429;2009;2011
25353;NLD;0;170;73;35;11;7;53;53;57;53.28571429;2007;2011
25357;other;0;175;73;32;9;5;53;36;55;48.8;2009;2010
25366;CAN;0;173;73;39;11;12;49;40;49;42.58333333;2009;2009
25373;USA;0;180;78;28;10;5;29;31;31;30.2;2009;2009
25374;ESP;0;189;88;37;13;235;57;62;66;54.67234043;2009;2017
25376;BEL;0;186;73;37;18;6;48;52;52;47.33333333;2007;2008
25377;other;0;186;73;28;10;24;40;36;42;38.08333333;2009;2010
25380;NOR;0;178;73;45;24;127;57;36;62;51.37795276;2008;2017
25408;RUS;0;177;63;32;10;6;42;42;42;39.66666667;2009;2009
25413;BRA;0;171;58;28;11;105;41;53;64;45.27619048;2010;2016
25414;RUS;0;186;88;40;13;5;42;46;51;45.6;2008;2009
25415;BRA;1;159;48;25;9;2;30;28;30;29;2009;2009
25423;ESP;1;163;48;39;18;16;40;38;46;40.6875;2009;2009
25425;CHE;0;171;58;33;21;24;66;72;75;68.66666667;2009;2010
25437;FRA;0;190;83;39;14;22;44;40;46;39.81818182;2009;2009
25449;SWE;0;189;83;39;10;58;43;38;51;41.55172414;2009;2014
25451;USA;0;178;73;27;23;9;38;42;55;42.11111111;2008;2009
25452;FRA;0;177;68;26;10;3;38;36;38;36.66666667;2009;2009
25454;other;0;172;73;35;14;6;33;36;46;38.5;2009;2009
25456;ZAF;0;182;73;32;10;3;36;33;36;34;2009;2009
25461;ITA;0;170;58;39;13;63;42;40;51;43.19047619;2006;2011
25463;SWE;0;181;68;26;11;14;44;59;59;45.42857143;2009;2011
25469;BRA;0;183;63;32;11;13;44;41;44;40.69230769;2008;2012
25479;PRT;0;175;78;35;12;5;36;38;42;38.8;2009;2009
25481;POL;0;178;63;30;11;1;49;49;49;49;2006;2006
25486;RUS;0;180;73;42;22;147;57;55;63;50.46938776;2008;2017
25491;MEX;0;176;83;32;9;8;36;36;38;34.75;2009;2009
25493;USA;0;185;78;37;12;2;35;38;38;36.5;2009;2009
25498;GBR;0;195;93;31;13;1;48;48;48;48;2009;2009
25499;CAN;0;168;68;29;10;28;33;29;46;37.5;2009;2013
25503;CAN;0;165;53;32;19;119;53;59;72;60.2605042;2012;2017
25506;DEU;0;186;78;34;9;152;33;42;57;38.40131579;2008;2017
25510;ESP;0;172;63;36;19;14;67;61;67;58.92857143;2009;2009
25511;NLD;0;160;48;21;10;83;42;62;66;54.57831325;2009;2014
25521;ZAF;0;165;63;39;8;101;29;49;51;36.56435644;2009;2017
25532;USA;0;180;73;34;15;1;31;31;31;31;2005;2005
25534;ZAF;0;185;73;27;8;2;33;31;33;32;2009;2009
25535;ZAF;0;174;63;36;16;181;42;36;49;38.30939227;2009;2017
25542;ZAF;0;176;63;26;13;26;44;53;53;42.57692308;2009;2009
25547;DNK;0;180;73;31;14;9;51;44;51;38.88888889;2009;2010
25556;ESP;1;162;53;36;10;6;33;38;38;35.16666667;2008;2009
25559;ITA;0;175;58;29;9;78;40;51;65;51.93589744;2010;2014
25580;DEU;0;180;68;27;17;11;59;62;62;54.63636364;2008;2008
25583;USA;0;185;83;27;9;2;29;31;31;30;2009;2009
25598;ESP;0;175;68;35;13;250;49;51;66;48.132;2007;2017
25600;CZE;0;180;63;24;14;92;62;64;64;53.77173913;2008;2014
25604;other;0;170;63;33;9;601;40;42;62;45.80199667;2008;2017
25606;ZAF;0;150;53;27;8;2;29;36;36;32.5;2009;2009
25618;AUT;0;178;73;30;13;17;38;57;57;42.94117647;2009;2012
25625;POL;0;180;68;30;11;41;38;46;51;42.70731707;2009;2010
25628;ZAF;0;173;63;34;13;4;49;36;49;45;2009;2009
25629;ESP;0;180;73;34;14;534;53;62;64;52.87827715;2004;2017
25636;DNK;0;180;73;31;12;20;33;33;38;33.4;2009;2010
25638;SWE;0;176;68;40;15;18;44;33;46;35.22222222;2010;2010
25641;USA;0;163;58;32;10;46;51;53;59;51.95652174;2008;2015
25652;POL;0;179;68;32;10;250;42;44;55;44.336;2009;2014
25653;ESP;1;163;58;37;9;10;33;31;33;31.6;2009;2009
25658;USA;0;178;78;40;15;68;33;44;51;41.42647059;2008;2016
25677;FIN;0;188;83;35;11;10;40;42;49;41.1;2008;2010
25678;HRV;0;172;73;37;9;32;31;40;46;34.34375;2008;2013
25681;POL;0;187;73;33;9;235;36;31;51;39.33191489;2008;2017
25687;ZAF;0;176;63;24;8;5;29;46;46;41.4;2009;2010
25696;ESP;0;180;68;25;9;14;44;51;57;46.71428571;2009;2009
25698;AUT;0;181;68;25;10;22;33;38;42;37.22727273;2009;2010
25701;ITA;0;178;73;41;25;121;49;44;57;47.81818182;2009;2017
25707;FRA;0;180;68;34;17;58;64;64;66;60.60344828;2008;2015
25708;ESP;0;169;63;30;8;156;36;51;62;42.51282051;2009;2015
25709;USA;0;183;78;28;10;3;38;31;51;40;2009;2009
25713;other;1;165;58;35;16;11;53;38;57;49.18181818;2010;2012
25714;NLD;0;183;73;36;22;106;49;49;55;44.17924528;2009;2013
25717;USA;0;178;88;34;10;25;46;46;49;41.2;2009;2009
25718;ESP;1;165;58;30;9;5;36;36;36;36;2009;2009
25723;ESP;0;165;58;37;10;149;40;49;55;39.70469799;2009;2017
25740;NOR;0;187;83;43;17;83;36;52;59;45.81927711;2009;2017
25745;AUS;0;197;93;37;18;2;49;49;49;49;2009;2009
25767;FIN;0;186;78;35;12;15;40;42;48;41.2;2009;2009
25771;USA;0;178;73;33;10;25;31;33;46;37.6;2009;2009
25775;NOR;0;183;73;31;8;2;31;49;49;40;2009;2010
25783;USA;0;186;83;35;21;349;46;40;59;45.56160458;2009;2015
25792;USA;0;188;83;31;12;34;51;42;59;41.05882353;2010;2016
25793;CAN;0;170;58;32;10;3;42;36;46;41.33333333;2010;2010
25797;NLD;0;174;63;21;13;79;48;64;66;52.07594937;2006;2013
25822;FRA;0;177;68;41;10;119;33;49;55;42.82352941;2009;2016
25823;AUS;0;180;73;35;9;121;49;59;62;51.56198347;2009;2014
25825;USA;0;185;83;31;13;109;29;44;63;42.26605505;2009;2014
25827;USA;0;184;93;31;9;11;36;44;44;38.27272727;2009;2013
25834;ESP;0;169;58;36;14;353;66;61;68;56.69971671;2008;2017
25835;CAN;0;177;73;27;9;3;37;30;45;37.33333333;2009;2010
25837;ESP;0;172;68;29;10;29;48;53;57;50.24137931;2011;2015
25841;MEX;0;168;48;35;10;3;59;49;59;53.66666667;2009;2008
25846;ESP;0;187;78;25;10;67;42;49;59;48.23880597;2009;2010
25856;SWE;0;171;83;28;8;21;36;29;40;34.47619048;2009;2016
25863;ESP;0;180;73;26;8;9;42;55;55;48;2010;2011
25866;FIN;0;170;63;40;13;16;53;49;59;52.6875;2012;2013
25867;other;0;168;68;34;10;38;49;57;57;51.76315789;2008;2010
25879;AUT;0;182;73;35;15;110;38;55;57;42.86363636;2009;2012
25880;SWE;0;173;53;41;8;19;35;33;38;32.78947368;2009;2011
25885;SVN;0;171;63;29;9;24;43;49;53;39.91666667;2009;2009
25886;RUS;1;165;58;37;10;38;44;42;49;40.55263158;2008;2012
25888;SWE;0;170;63;40;18;10;48;43;48;43.3;2009;2011
25892;other;0;174;68;35;15;241;40;59;62;43.62655602;2009;2016
25893;SWE;1;165;58;35;9;226;36;40;53;39.29646018;2009;2017
25894;PRT;0;174;73;30;9;50;44;48;55;39.72;2009;2012
25895;ESP;0;172;63;41;23;535;62;50;68;54.48598131;2009;2016
25901;CHE;1;165;58;38;14;109;48;55;55;50.63302752;2008;2013
25914;POL;0;183;58;28;8;140;42;49;62;47.55714286;2009;2013
25916;ESP;0;171;63;23;9;3;36;36;36;36;2009;2010
25918;PRT;0;170;63;29;9;16;38;40;40;36.125;2009;2009
25924;NOR;0;180;83;28;10;4;32;36;42;36.25;2009;2008
25925;ESP;0;167;63;32;10;499;53;62;75;60.51903808;2009;2017
25948;FRA;0;173;63;29;13;53;50;62;68;57.83018868;2009;2014
25952;FRA;0;176;73;36;13;1;44;44;44;44;2009;2009
25958;DEU;0;186;73;30;12;6;49;49;55;49.83333333;2009;2009
25963;ESP;0;174;63;32;10;6;42;42;44;41;2009;2010
25976;USA;0;186;73;27;10;7;44;44;49;43.42857143;2010;2010
25978;POL;0;179;73;28;10;56;40;40;44;38.92857143;2008;2009
25981;POL;0;183;73;37;13;395;44;36;53;39.10126582;2009;2017
25982;GBR;0;180;78;27;14;9;44;44;55;48.33333333;2009;2011
25988;HRV;0;175;63;23;9;11;29;36;36;30.81818182;2009;2009
25989;HRV;0;185;73;33;9;74;29;36;53;38.64864865;2009;2017
25996;POL;0;180;68;31;11;161;42;52;59;47.42236025;2009;2014
26009;USA;0;188;78;30;7;8;36;44;44;40.5;2010;2014
26010;ESP;0;173;63;31;21;104;41;40;49;40.74038462;2009;2012
26011;USA;0;175;78;30;16;2;46;46;46;46;2009;2009
26012;other;0;174;63;41;16;21;40;46;46;37;2009;2009
26016;POL;0;185;78;36;9;14;38;38;40;36.42857143;2009;2009
26017;ITA;1;171;53;25;15;63;57;53;66;54.53968254;2009;2016
26023;AUT;0;169;63;27;12;148;50;55;68;54.07432432;2008;2015
26031;USA;0;182;68;31;13;3;58;55;58;53.66666667;2013;2013
26049;other;0;168;63;30;10;16;36;31;40;34.875;2009;2010
26060;AUS;0;186;73;31;12;36;53;42;57;48.44444444;2006;2010
26062;FRA;0;172;68;24;11;55;49;52;57;48.6;2009;2009
26072;DEU;0;173;68;34;14;78;44;57;59;49.07692308;2009;2014
26073;NOR;0;170;73;35;8;5;33;38;44;36;2009;2009
26079;HRV;0;182;68;30;8;30;33;40;51;39.13333333;2009;2010
26086;AUT;0;183;68;39;12;45;53;53;55;49.73333333;2009;2010
26088;USA;0;180;78;33;9;4;36;36;40;37.5;2009;2009
26089;USA;0;180;83;33;9;1;36;36;36;36;2009;2009
26099;AUT;0;180;68;19;10;91;36;64;66;48.81318681;2009;2017
26100;PRT;0;166;68;23;9;140;36;33;64;44.12857143;2009;2016
26101;POL;1;167;53;31;9;248;35;36;53;40.93548387;2009;2016
26102;USA;0;180;68;32;10;10;36;38;44;39.4;2009;2008
